alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,9506.62,-0.861017,9506.62,0,0,0,0.370297,0.370297,-0.1,0.058973,174,2
1,9506.62,-0.861017,9506.62,0,0,0,0.370297,0.370297,0.1,0.058973,175,2
0.872537,9430.37,-0.8671,9430.37,0,0,0,0.346868,0.346868,-0.1,0.0595303,176,2
0.872537,9430.37,-0.8671,9430.37,0,0,0,0.346868,0.346868,0.1,0.0595303,177,2
0.742197,9358.47,-0.872836,9358.47,0,0,0,0.323435,0.323435,-0.1,0.0598816,178,2
0.742197,9358.47,-0.872836,9358.47,0,0,0,0.323435,0.323435,0.1,0.0598816,179,2
0.869704,9372.21,-0.87174,9372.21,0,0,0,0.3,0.3,-0.1,0.060007,180,2
0.869704,9372.21,-0.87174,9372.21,0,0,0,0.3,0.3,0.1,0.060007,181,2
0.766873,9372.26,-0.871736,9372.26,0,0,0,0.278917,0.278917,-0.1,0.0599078,182,2
0.766873,9372.26,-0.871736,9372.26,0,0,0,0.278917,0.278917,0.1,0.0599078,183,2
0.767025,9371.45,-0.8718,9371.45,0,0,0,0.258974,0.258974,-0.1,0.0596107,184,2
0.767025,9371.45,-0.8718,9371.45,0,0,0,0.258974,0.258974,0.1,0.0596107,185,2
0.999911,9456.44,-0.86502,9456.44,0,0,0,0.240112,0.240112,-0.1,0.0591305,186,2
0.999911,9456.44,-0.86502,9456.44,0,0,0,0.240112,0.240112,0.1,0.0591305,187,2
0.539547,9445.57,-0.865887,9445.57,0,0,0,0.222274,0.222274,-0.1,0.0584807,188,2
0.539547,9445.57,-0.865887,9445.57,0,0,0,0.222274,0.222274,0.1,0.0584807,189,2
0.0965194,9363.58,-0.872428,9363.58,0,0,0,0.205407,0.205407,-0.1,0.0576744,190,2
0.0965194,9363.58,-0.872428,9363.58,0,0,0,0.205407,0.205407,0.1,0.0576744,191,2
0.104091,9364.08,-0.872388,9364.08,0,0,0,0.189461,0.189461,-0.1,0.0567235,192,2
0.104091,9364.08,-0.872388,9364.08,0,0,0,0.189461,0.189461,0.1,0.0567235,193,2
0.0582598,9361.58,-0.872588,9361.58,0,0,0,0.174388,0.174388,-0.1,0.0556388,194,2
0.0582598,9361.58,-0.872588,9361.58,0,0,0,0.174388,0.174388,0.1,0.0556388,195,2
0.0141594,9358.47,-0.872836,9358.47,0,0,0,0.160143,0.160143,-0.1,0.0544304,196,2
0.0141594,9358.47,-0.872836,9358.47,0,0,0,0.160143,0.160143,0.1,0.0544304,197,2
0.00854917,9357.85,-0.872885,9357.85,0,0,0,0.146683,0.146683,-0.1,0.0531076,198,2
0.00854917,9357.85,-0.872885,9357.85,0,0,0,0.146683,0.146683,0.1,0.0531076,199,2
0.0198874,9358.58,-0.872827,9358.58,0,0,0,0.133969,0.133969,-0.1,0.0516782,200,2
0.0198874,9358.58,-0.872827,9358.58,0,0,0,0.133969,0.133969,0.1,0.0516782,201,2
0.034447,9358.78,-0.872811,9358.78,0,0,0,0.121962,0.121962,-0.1,0.0501494,202,2
0.034447,9358.78,-0.872811,9358.78,0,0,0,0.121962,0.121962,0.1,0.0501494,203,2
0.0402889,9358.38,-0.872843,9358.38,0,0,0,0.110627,0.110627,-0.1,0.048527,204,2
0.0402889,9358.38,-0.872843,9358.38,0,0,0,0.110627,0.110627,0.1,0.048527,205,2
0.0456347,9358.29,-0.87285,9358.29,0,0,0,0.0999313,0.0999313,-0.1,0.046816,206,2
0.0456347,9358.29,-0.87285,9358.29,0,0,0,0.0999313,0.0999313,0.1,0.046816,207,2
0.0514201,9358.7,-0.872817,9358.7,0,0,0,0.0898427,0.0898427,-0.1,0.0450199,208,2
0.0514201,9358.7,-0.872817,9358.7,0,0,0,0.0898427,0.0898427,0.1,0.0450199,209,2
0.0518954,9358.68,-0.872819,9358.68,0,0,0,0.0803324,0.0803324,-0.1,0.0431414,210,2
0.0518954,9358.68,-0.872819,9358.68,0,0,0,0.0803324,0.0803324,0.1,0.0431414,211,2
0.0529571,9358.62,-0.872824,9358.62,0,0,0,0.0713735,0.0713735,-0.1,0.0411815,212,2
0.0529571,9358.62,-0.872824,9358.62,0,0,0,0.0713735,0.0713735,0.1,0.0411815,213,2
0.0541978,9358.56,-0.872828,9358.56,0,0,0,0.0629416,0.0629416,-0.1,0.0391395,214,2
0.0541978,9358.56,-0.872828,9358.56,0,0,0,0.0629416,0.0629416,0.1,0.0391395,215,2
