alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,20642.1,0.0272907,20642.1,0,0,0,0.790792,0.790792,-0.1,-0.0267526,81,2
1,20502.6,0.0161658,20502.6,0,0,0,0.767498,0.767498,0.1,-0.0293238,82,2
1,20502.6,0.0161658,20502.6,0,0,0,0.767498,0.767498,-0.1,-0.0293238,83,2
1,20373.4,0.00585624,20373.4,0,0,0,0.744195,0.744195,0.1,-0.0318186,84,2
1,20373.4,0.00585624,20373.4,0,0,0,0.744195,0.744195,-0.1,-0.0318186,85,2
1,20252.2,-0.00381694,20252.2,0,0,0,0.720885,0.720885,0.1,-0.0342368,86,2
1,20252.2,-0.00381694,20252.2,0,0,0,0.720885,0.720885,-0.1,-0.0342368,87,2
1,20138,-0.012921,20138,0,0,0,0.697566,0.697566,0.1,-0.0365771,88,2
1,20138,-0.012921,20138,0,0,0,0.697566,0.697566,-0.1,-0.0365771,89,2
1,20029.9,-0.0215488,20029.9,0,0,0,0.67424,0.67424,0.1,-0.038838,90,2
1,20029.9,-0.0215488,20029.9,0,0,0,0.67424,0.67424,-0.1,-0.038838,91,2
1,19926.8,-0.0297707,19926.8,0,0,0,0.650906,0.650906,0.1,-0.0410172,92,2
1,19926.8,-0.0297707,19926.8,0,0,0,0.650906,0.650906,-0.1,-0.0410172,93,2
1,19828.3,-0.0376249,19828.3,0,0,0,0.627564,0.627564,0.1,-0.0431117,94,2
1,19828.3,-0.0376249,19828.3,0,0,0,0.627564,0.627564,-0.1,-0.0431117,95,2
1,19734.1,-0.04514,19734.1,0,0,0,0.604214,0.604214,0.1,-0.045118,96,2
1,19734.1,-0.04514,19734.1,0,0,0,0.604214,0.604214,-0.1,-0.045118,97,2
1,19644.1,-0.0523238,19644.1,0,0,0,0.580857,0.580857,0.1,-0.0470319,98,2
1,19644.1,-0.0523238,19644.1,0,0,0,0.580857,0.580857,-0.1,-0.0470319,99,2
1,19557.4,-0.059241,19557.4,0,0,0,0.557492,0.557492,0.1,-0.0488482,100,2
1,19557.4,-0.059241,19557.4,0,0,0,0.557492,0.557492,-0.1,-0.0488482,101,2
1,19473.9,-0.0658966,19473.9,0,0,0,0.534119,0.534119,0.1,-0.0505613,102,2
1,19473.9,-0.0658966,19473.9,0,0,0,0.534119,0.534119,-0.1,-0.0505613,103,2
1,19394.5,-0.0722348,19394.5,0,0,0,0.510738,0.510738,0.1,-0.0521643,104,2
1,19394.5,-0.0722348,19394.5,0,0,0,0.510738,0.510738,-0.1,-0.0521643,105,2
1,19319.1,-0.078253,19319.1,0,0,0,0.48735,0.48735,0.1,-0.0536498,106,2
1,19319.1,-0.078253,19319.1,0,0,0,0.48735,0.48735,-0.1,-0.0536498,107,2
1,19248.5,-0.0838804,19248.5,0,0,0,0.463953,0.463953,0.1,-0.0550092,108,2
1,19248.5,-0.0838804,19248.5,0,0,0,0.463953,0.463953,-0.1,-0.0550092,109,2
1,19183.7,-0.0890542,19183.7,0,0,0,0.44055,0.44055,0.1,-0.0562327,110,2
